id,name
node1fltlos1ux110381335,San Fernando Airport
node1fltlos1ux121226872,Khrabrovo Airport
node1fltlos1ux38502662,Zurich
node1fltlos1ux39738337,Hannover
node1fltlos1ux43161898,Ravensthorpe Airport
node1fltlos1ux48443499,Hondo Municipal Airport
node1fltlos1ux48497566,Area 51
node1fltlos1ux55426416,Aspen Pitkin Co Sardy
node1fltlos1ux55426462,Burke Lakefront
node1fltlos1ux5857590,Fderik Airport
node1fltlos1ux5857595,Savé Airport
node1fltlos1ux5913556,Sado Airport
node1fltlos1ux728821,Hamilton International Airport
node1fltlos1ux732985,Kotakoli Airport
node1fltlos1ux99533265,Touho Airport
node1fltlounbx11395303,Norden-Norddeich Airport
node1fltlounbx32582133,Lopez Island Airport
node1fltlounbx36587032,Key West Intl
node1fltlounbx37049120,Atlantic City Intl
node1fltlounbx37049153,Tarbes Lourdes Pyrenees
node1fltlounbx38355722,London Gatwick
node1fltlounbx38355726,Denver Intl
node1fltlounbx38361348,Galeao-Antonio Carlos Jobim Intl
node1fltlounbx42830885,Fria Airport
node1fltlounbx6070076,New Castle-Henry County Municipal Airport
node1fltlounbx646535,Jurien Bay Airport
node1fltlov25x109171656,Kerteh Airport
node1fltlov25x11068329,Tokyo International Airport
node1fltlov25x112526072,Aklavik Airport
node1fltlov25x34546127,Jersey
node1fltlov25x34546163,Dep L E Magalhaes Intl
node1fltlov25x34546189,Ahmedabad
node1fltlov25x34736221,Kruger Mpumalanga Intl
node1fltlov25x44215265,Francisco Beltrão Airport
node1fltlov25x44215560,Niort-Souché Airport
node1fltlov25x44215565,Rio Claro Airport
node1fltlov25x44771454,Yokota Air Base
node1fltlov25x45145579,Reykhólar Airport
node1fltlov25x49680306,Derby Airport
node1fltlov25x49680310,Shaikh Zaid Airport
node1fltlov25x5825949,Bouarfa Airport
node1fltlov25x58696876,Biddeford Mun
node1fltlov25x5874974,Jose De San Martin Airport
node1fltlov25x5963223,Monterey Peninsula Airport
node1fltlov25x86865666,Manchester Airport
node1fltlov25x91458318,Stockholm-Västerås Airport
node1fltlov25x95432340,A. L. Mangham Jr. Regional Airport
node1fltlov25x96338594,Alma Airport
node1fltlovh8x112812506,Fangatau Airport
node1fltlovh8x112954039,Perito Moreno Airport
node1fltlovh8x47793782,Guriat Domestic Airport
node1fltlovh8x48054560,Park Township Airport
node1fltlovh8x6118880,Fort Bridger Airport
node1fltlovh8x95173380,Midway International Airport
node1fltlovh8x96906693,Ulyanovsk Vostochny Airport
node1fltlovlcx100596500,Chicoutimi/St-Honore Airport
node1fltlovlcx101090998,Nanyuan Airport
node1fltlovlcx101377974,Yakushima Airport
node1fltlovlcx105550617,Leaf Rapids Airport
node1fltlovlcx107893619,Pleiku Airport
node1fltlovlcx107893635,Sioux Lookout Airport
node1fltlovlcx111640523,Farah Airport
node1fltlovlcx112425671,Londolozi Airport
node1fltlovlcx121547189,Krabi Airport
node1fltlovlcx16394926,Smara Airport
node1fltlovlcx16647683,Bamyan Airport
node1fltlovlcx31295759,Josefa Camejo
node1fltlovlcx32437582,Takhli Airport
node1fltlovlcx47723706,St. Clair County International Airport
node1fltlovlcx48308505,Dachuan Airport
node1fltlovlcx48308531,Riberalta Airport
node1fltlovlcx5806794,Alvik Airport
node1fltlovlcx5845202,Penn Valley Airport
node1fltlovlcx6034150,Kirk Field
node1fltlovlcx6034155,St George Airport
node1fltlovlcx697534,Bulagtai Resort Airport
node1fltlovlcx71360757,Madrid Airport
node1fltlovlcx80524961,Wadi Halfa Airport
node1fltlovlcx8918245,Jerez Airport
node1fltlovlcx89274474,Worcester Regl
node1fltlovlcx95118896,Mbuji Mayi Airport
node1fltlovlcx96204583,Ottawa Municipal Airport
node1fltlovlcx96204590,Puerto Plata Airport
node1fltlp4uvx100081290,Tela Airport
node1fltlp4uvx109915946,Kalabo Airport
node1fltlp4uvx109915951,La Sarre Airport
node1fltlp4uvx110275220,"Besovets Airport, Petrozavodsk, Russia"
node1fltlp4uvx110904063,Niamtougou International Airport
node1fltlp4uvx110904126,Tabatinga International Airport
node1fltlp4uvx11368280,Soalala Airport
node1fltlp4uvx113715895,Khoy Airport
node1fltlp4uvx115945492,Mosul International Airport
node1fltlp4uvx125193586,Lawton-Fort Sill
node1fltlp4uvx125656482,Irkutsk
node1fltlp4uvx31717658,Anshun Huangguoshu Airport
node1fltlp4uvx32330927,Anshun Huangguoshu Airport
node1fltlp4uvx32330934,Wallblake Airport
node1fltlp4uvx32353761,Pointe Vele Airport
node1fltlp4uvx3602810,Dunedin International Airport
node1fltlp4uvx47142147,Delano Municipal Airport
node1fltlp4uvx47656281,International Airport of Central Greece
node1fltlp4uvx52236748,Spokane Intl
node1fltlp4uvx632351,Municipal José Figueiredo Airport
node1fltlp4uvx632354,Santa Teresita Airport
node1fltlp4uvx78429572,Friedrichshafen - Bodensee
node1fltlp4uvx83219181,Siler City Mun
node1fltlp4uvx94888311,Sumburgh Airport
node1fltlp4uvx98054479,Jessore Airport
node1fltlp4uvx98054499,Missoula International Airport
node1fltlp8eux16624597,Hickory Regional Airport
node1fltlp8eux16769636,Kimbe Airport
node1fltlp8eux32433719,Pointe Vele Airport
node1fltlp8eux32433724,Toussus-le-Noble Airport
node1fltlp8eux36994836,Beverly Mun
node1fltlp8eux37795765,Siglufjordur Airport
node1fltlp8eux37851996,Bunyu Airport
node1fltlp8eux38916926,Lisboa Humberto Delgado
node1fltlp8eux42997214,Quion Hill Airport
node1fltlp8eux47843161,Puerto Maldonado International Airport
node1fltlp8eux53289880,Dourados Airport
node1fltlp8eux53291744,Dubrovnik Airport
node1fltlp8eux53325502,Dodoma Airport
node1fltlp8eux5812377,Sumy Airport
node1fltlp8eux5942589,Buol Airport
node1fltlp97sx100204030,"Lakselv Airport, Banak"
node1fltlp97sx100204035,Castlegar Airport
node1fltlp97sx102378086,Fort McMurray Airport
node1fltlp97sx104819745,Ronald Reagan Washington National Airport
node1fltlp97sx105255097,Lensk Airport
node1fltlp97sx110327719,Stawell Airport
node1fltlp97sx32146101,Matane Airport
node1fltlp97sx38486661,Adolfo Suárez Madrid-Barajas
node1fltlp97sx47564045,Pozna?-?awica Airport
node1fltlp97sx47589466,"Haugesund Airport, Karmøy"
node1fltlp97sx47815795,Bornholm Airport
node1fltlp97sx48115388,Andersen Air Force Base
node1fltlp97sx48115413,Puvirnituq Airport
node1fltlp97sx5834963,Coffey County Airport
node1fltlp97sx63962656,Pittsburgh Intl
node1fltlp97sx705017,Sparrevohn LRRS
node1fltlp97sx81775922,Birmingham Airport (BHX)
node1fltlp97sx82807134,Paphos Airport (PFO)
node1fltlp97sx95531713,Penn Yan Airport
node1fltlpihhx102216465,Parintins Airport
node1fltlpihhx108886499,Minna Airport
node1fltlpihhx110680242,Raton Municipal Airport (Crews Field)
node1fltlpihhx112872045,Red Wing Regional Airport
node1fltlpihhx11308621,Eaker Field
node1fltlpihhx115869913,Canela Airport
node1fltlpihhx115994118,Suarlée Airport
node1fltlpihhx116803267,Oakdale Airport
node1fltlpihhx116803343,Kautokeino Air Base
node1fltlpihhx15981610,Keesler Air Force Base
node1fltlpihhx31924686,Tasikmalaya Airport
node1fltlpihhx32015184,Fort Wayne
node1fltlpihhx36983848,Ghazvin
node1fltlpihhx42066325,Lublin Radwiec Airport
node1fltlpihhx42803494,Udine / Campoformido Air Base
node1fltlpihhx43241658,Nonouti Airport
node1fltlpihhx43241670,Uige Airport
node1fltlpihhx47527396,Hutchinson Municipal Airport (Butler Field)
node1fltlpihhx47527401,Kuqa Airport
node1fltlpihhx48177004,Mubatuba Airport
node1fltlpihhx48386171,Mary's Harbour Airport
node1fltlpihhx48863786,Devils Lake Municipal Airport
node1fltlpihhx53612620,Las Americas Intl
node1fltlpihhx5851597,Cariri Regional Airport
node1fltlpihhx716148,Jabiru Airport
node1fltlpihhx716154,Gilmer Municipal Airport (Fox Stephens Field)
node1fltlpihhx84530744,Guadalupe Victoria
node1fltlpihhx90000979,Moyobamba Airport
node1fltlpihhx90001007,Vandenberg AFB
node1fltlpihhx95140802,Gods Lake Narrows Airport
node1fltlpihhx99871961,Dallas-Fort Worth International Airport
node1fltlpnh2x102342420,Old Crow Airport
node1fltlpnh2x105047866,Palermo International Airport (Aeroporto Falcone e Borsellin
node1fltlpnh2x110215411,Umiujaq Airport
node1fltlpnh2x110515084,Coleman A. Young International Airport
node1fltlpnh2x117433240,Iguatu Airport
node1fltlpnh2x32272397,Libo County Libo City
node1fltlpnh2x43216273,Uzhhorod International Airport
node1fltlpnh2x47909681,Yampa Valley Airport
node1fltlpnh2x57876415,Hummel
node1fltlpnh2x5912191,Maimun Saleh Airport
node1fltlpnh2x5935793,University-Oxford Airport
node1fltlpnh2x83604864,Ivano-Frankovsk
node1fltlpnh2x83925309,Lancaster
node1fltlpnh2x86243893,Teterboro
node1fltlpnh2x9022784,Ostend-Bruges Airport
node1fltlpnh2x99752668,Montréal/St-Hubert Airport
node1fltoonpmx103817702,St. Petersburg-Clearwater International Airport
node1fltoonpmx104622505,Pingtung North Airport
node1fltoonpmx115566510,Diapaga Airport
node1fltoonpmx115754323,Inagua
node1fltoonpmx115754471,London - City
node1fltoonpmx117043810,Bannu Airport
node1fltoonpmx120077720,Puka Puka Airport
node1fltoonpmx20981578,Gustavus
node1fltoonpmx21307924,Comte. Ariston Pessoa Regional
node1fltoonpmx27310793,Avalon Airport
node1fltoonpmx27330408,Avalon Airport
node1fltoonpmx28218103,Frankfurt
node1fltoonpmx3629625,Birmingham Airport
node1fltoonpmx37334815,Norsup Airport
node1fltoonpmx37691876,Flin Flon Airport
node1fltoonpmx47852596,Domodedovo
node1fltoonpmx585203,Drake Field
node1fltoonpmx5888349,Hornafjordur Airport
node1fltoonpmx77593129,Dubrovnik Airport (DBV)
node1fltoonpmx77594024,Istanbul Airport Sabiha Gokcen (SAW)
node1fltoonpmx79465845,Mosteiros Airport
node1fltoonpmx81525455,Magdalena Airport
node1fltoonpmx81525461,Page Municipal Airport
node1fltoonpmx88566207,Miyako Airport
node1fltoonpmx8981260,Munich Airport
node1fltoonpmx93660087,Clinton County Airport
node1fltoop9kx100337506,La Fria Airport
node1fltoop9kx117331781,Hobart
node1fltoop9kx21710080,Aniwa Airport
node1fltoop9kx37391818,Mukalla International Airport
node1fltoop9kx47178609,Berlin Brandenburg Airport
node1fltoop9kx68746314,Innsbruck
node1fltoop9kx692784,Januária Airport
node1fltoop9kx692851,Amsterdam Airport Schiphol
node1fltoop9kx73444810,San Fernando Intl
node1fltoop9kx76539266,Dipolog
node1fltoop9kx83902554,Moruya Airport
node1fltoop9kx85178784,Malanje Airport
node1fltoop9kx85178791,Ulyanovsk Baratayevka Airport
node1fltoop9kx86739298,Keflavík International Airport
node1fltoop9kx8817463,Santiago de Compostela Airport
node1fltoop9kx89022535,Zonguldak Airport
node1fltoop9kx90246323,Palm Beach County Glades Airport
node1fltoop9kx91831232,Bassel Al-Assad International Airport
node1fltoop9kx92765159,Lucenec Airport
node1fltooqf5x105050079,John A. Osborne Airport
node1fltooqf5x105475444,Louisville Winston County Airport
node1fltooqf5x105475447,Estevan Airport
node1fltooqf5x109879895,Pemba Airport
node1fltooqf5x110355198,Malda Airport
node1fltooqf5x121702153,Hampton Municipal Airport
node1fltooqf5x124321954,Fazenda Tucunaré Airport
node1fltooqf5x26987245,Alexandra Airport
node1fltooqf5x27059273,Kagoshima Airport
node1fltooqf5x37287371,Tsiroanomandidy Airport
node1fltooqf5x37538359,Hall Beach Airport
node1fltooqf5x37718057,Avaratra Airport
node1fltooqf5x37848792,Cumberland Municipal Airport
node1fltooqf5x37848815,Vieques Airport
node1fltooqf5x42100405,Bill Hillary Clinton Natl Ad
node1fltooqf5x42442251,Daytona Beach International Airport
node1fltooqf5x47790023,Lee Gilmer Memorial
node1fltooqf5x52742614,Hammond Northshore Regional
node1fltooqf5x5779868,Lamezia Terme International Airport
node1fltooqf5x5965256,Napier Airport
node1fltooqf5x5983490,Casale Airport
node1fltooqf5x86330708,Jackson County Airport
node1fltooqf5x8896343,Faro International Airport
node1fltooqf5x89865289,Knock International Airport
node1fltooqf5x95434562,Fort Simpson Airport
node1fltooqjhx100448365,George Best Belfast City Airport
node1fltooqjhx102900417,San Cristobal De Las Casas Airport
node1fltooqjhx113567254,Angkor International Airport
node1fltooqjhx115096022,Amata Airport
node1fltooqjhx118237353,Komatsu
node1fltooqjhx26776759,Augusto Severo International Airport
node1fltooqjhx26979535,Andahuaylas Airport
node1fltooqjhx3434497,Dubai International Airport
node1fltooqjhx36746128,Atsugi Naval Air Facility
node1fltooqjhx36962410,Tunica Municipal Airport
node1fltooqjhx41308116,Hill City Municipal Airport
node1fltooqjhx41588718,Hervey Bay Airport
node1fltooqjhx53975076,Sacramento Executive
node1fltooqjhx5661287,East Hampton Airport
node1fltooqjhx5719443,Shakawe Airport
node1fltooqjhx5796351,Southwest Michigan Regional Airport
node1fltooqjhx77279375,Piedmont Triad Intl
node1fltooqjhx81963808,Odessa International Airport
node1fltooqjhx85161506,Mfuwe Airport
node1fltooqjhx85216270,Francisco Alvares de Assis Airport
node1fltooqjhx86568033,Chu Lai International Airport
node1fltooqjhx91446223,Luena Airport
node1fltooqjhx91446228,Moose Jaw Air Vice Marshal C. M. McEwen Airport
node1fltooqjhx91543920,Tiruchirapalli Airport
node1fltoor2rx26487996,Skavsta
node1fltoor2rx26722338,Toussus-le-Noble Airport
node1fltoor2rx5672930,Mokuti Lodge Airport
node1fltoor2rx5793642,Saarbrücken Airport
node1fltoorcax100421054,Bally Kelly Airport
node1fltoorcax101616458,Rostov-on-Don Airport
node1fltoorcax101808295,Chevery Airport
node1fltoorcax112135655,Perai Tepuy Airport
node1fltoorcax115993997,Linfen Qiaoli
node1fltoorcax116548304,Tambao Airport
node1fltoorcax27073808,La Coruña Airport
node1fltoorcax37398790,Kinshasa International Airport (N'Djili International Airpor
node1fltoorcax37900457,Danbury Municipal Airport
node1fltoorcax40050719,Cuba Municipal Airport
node1fltoorcax41982501,Orlando Intl
node1fltoorcax47402544,Mc Clellan Airfield
node1fltoorcax5999428,Soummam Airport
node1fltoorcax67636647,Ljubljana Airport (LJU)
node1fltoorcax700890,Cherokee County Airport
node1fltoorcax74723656,Kansas City
node1fltoorcax74773758,Akron-Canton Rgnl
node1fltoorcax84800838,Iowa County Airport
node1fltoorcax89186687,Greater Moncton International Airport
node1fltoorcax90127208,Mukah Airport
node1fltoorcax90911480,Las Heras Airport
node1fltoorcax94534771,Pembina Municipal Airport
node1fltoorcnx101833228,Fallon Municipal Airport
node1fltoorcnx123650255,Lasham Airfield
node1fltoorcnx124673863,Hamburg Airport
node1fltoorcnx26966890,Tongliao Airport
node1fltoorcnx27041730,Ajaccio Napoleon Bonaparte Airport
node1fltoorcnx37256671,Adi Sutjipto International Airport
node1fltoorcnx38548898,Decatur Airport
node1fltoorcnx38548928,Hotan Airport
node1fltoorcnx42387710,Allentown Queen City Mun
node1fltoorcnx47147189,Linz
node1fltoorcnx667582,Lusambo Airport
node1fltoorcnx74645835,Kangirsuk
node1fltoorcnx88959075,Wevelgem Airport
node1fltoorcnx89311622,Jomsom Airport
node1fltoorcnx89499047,Milford Municipal Airport (Ben and Judy Briscoe Field)
node1fltoorcnx92450693,Calgary International Airport
node1fltoorcnx94213962,La Abraq Airport
node1fltoot3bx107312771,Qiryat Shemona Airport
node1fltoot3bx109042558,Anthony Municipal Airport
node1fltoot3bx112372373,PÅ™erov Air Base
node1fltoot3bx20860481,Lebanon
node1fltoot3bx38307970,Henderson-Oxford Airport
node1fltoot3bx42212817,Kerch Airport
node1fltoot3bx42344141,William P. Hobby Airport
node1fltoot3bx43233836,Merrill Municipal Airport
node1fltoot3bx52138596,Jose Ezequiel Hall
node1fltoot3bx56604966,Quebec City Airport (YQB)
node1fltoot3bx602398,Fairbury Municipal Airport
node1fltoot3bx87075021,Lamap Airport
node1fltoot3bx94903615,Puerto Vallarta International Airport
node1fltoot3bx96901791,Izmir - Adnan Menderes
node1fltoot3bx99546496,Timbuktu Airport
node1fltoot8cx107695096,Malpensa International Airport
node1fltoot8cx109580788,Los Alamitos Army Airfield
node1fltoot8cx124515602,Naha Airport
node1fltoot8cx26926186,Yasawa Island Airport
node1fltoot8cx27133708,Lalmonirhat Airport
node1fltoot8cx3536030,Barajas Airport
node1fltoot8cx42795077,Hilton Head Airport
node1fltoot8cx5849130,Puerto Nare Airport
node1fltoot8cx6116437,Lynchburg Regional Airport (Preston Glenn Field)
node1fltoot8cx6116453,Whiteside County Airport (Jos. H. Bittorf Field)
node1fltoot8cx72683199,Donegal
node1fltoot8cx75713502,North Peace
node1fltoot8cx91486870,Aubenas-Ardèche Méridional Airport
node1fltoot8cx92357269,Mount Cook Airport
node1fltoot8cx98199125,San Carlos de Bariloche International Airport
node1fltoota2x101797672,Ust-Ilimsk Airport
node1fltoota2x106632900,New Stuyahok Airport
node1fltoota2x111527883,Sultan Ismail Petra
node1fltoota2x112172402,"Stord Airport, Sørstokken"
node1fltoota2x116998087,Atiu Island Airport
node1fltoota2x118454750,Kilkenny Airport
node1fltoota2x119501247,Atsugi NAS NJA
node1fltoota2x26969887,Kagoshima Airport
node1fltoota2x27037314,Ugnu-Kuparuk Airport
node1fltoota2x27191884,Ulawa Airport
node1fltoota2x27205812,Chandler Field
node1fltoota2x27219515,Sania Ramel
node1fltoota2x51496690,Chetumal Airport (CTM)
node1fltoota2x5902706,Baotou Airport
node1fltoota2x76667292,Eastern W Va Regl Shepherd
node1fltoota2x82375088,Douglas Municipal Airport
node1fltoota2x87673720,Mitchell Plateau Airport
node1fltoota2x90735025,Zhob Airport
node1fltoota2x96059289,Ponca City Regional Airport
node1fltootccx103633713,Lae Nadzab Airport
node1fltootccx104675742,Otis ANGB
node1fltootccx104675764,Salima Airport
node1fltootccx110407333,Governador Jorge Teixeira de Oliveira International Airport
node1fltootccx112561097,Murod Kond Airport
node1fltootccx117365330,Wellington International Airport
node1fltootccx119238243,Taplejung Airport
node1fltootccx26893311,Wallblake Airport
node1fltootccx26893333,Augusto Severo International Airport
node1fltootccx26893475,Bunyu Airport
node1fltootccx31626822,Modesto City Co Sham
node1fltootccx37131899,Ylivieska Airport
node1fltootccx37236220,Dortmund Airport (Flughafen Dortmund)
node1fltootccx37306996,New Castle Municipal Airport
node1fltootccx42424253,Harrismith Airport
node1fltootccx5973793,Hola Airport
node1fltootccx68515735,Sancti Spiritus Airport
node1fltootccx692941,Juana Azurduy de Padilla International Airport
node1fltootccx73807790,Auckland Intl
node1fltootccx89137057,Orly International Airport
node1fltootccx90374518,Zarzis Airport
node1fltootgtx104654948,Komodo Airport
node1fltootgtx114898085,Footner Lake
node1fltootgtx117823406,Padang Kemiling Airport (Fatmawati Soekarno Airport)
node1fltootgtx26372754,Rostraver
node1fltootgtx26799981,Antsalova Airport
node1fltootgtx31127538,Taylorville Mun
node1fltootgtx31788021,Cardiff
node1fltootgtx36736449,Szeged Glider Airport
node1fltootgtx37272437,Charlo Airport
node1fltootgtx37469231,Kobe Airport
node1fltootgtx37678065,Dr. Joao Silva Filho Airport
node1fltootgtx42272552,Donetsk Airport
node1fltootgtx46687216,Esenboga
node1fltootgtx63392638,Reno/Tahoe International Airport (RNO)
node1fltootgtx75863342,Edinburgh Airport (EDI)
node1fltootgtx84286691,Pembroke Airport
node1fltootgtx86448140,Dryden Regional Airport
node1fltootgtx89255928,Heathrow Airport
node1fltootgtx89452785,Wiley Post Airport
node1fltootgtx89478239,Bolshoye Savino Airport
node1fltootgtx90393110,Pangsuma Airport
node1fltootgtx99438385,General Bernardo O'Higgins Airport
node1fltootgtx99766770,Elizabeth Field
node1fltootkjx105381504,Touggourt Sidi Madhi Airport
node1fltootkjx107210345,"Paya Lebar Airbase, Paya Lebar, Singapore"
node1fltootkjx110595206,Hualien
node1fltootkjx117507617,Bajawa Padhameleda Airport
node1fltootkjx118035335,Bulgan Airport
node1fltootkjx118414444,McCook Regional Airport
node1fltootkjx118414455,Naha Airport
node1fltootkjx122043615,Majors Airport (Texas)
node1fltootkjx125944193,Detroit Metropolitan Wayne County Airport
node1fltootkjx26720808,San Francesco
node1fltootkjx27086753,Moreton Airport
node1fltootkjx3633774,Athens International Airport
node1fltootkjx37393606,Khmelnytskyi Airport
node1fltootkjx37449918,Port Said Airport
node1fltootkjx37499075,March ARB
node1fltootkjx37555273,Hamilton Airport
node1fltootkjx38063302,Arviat Airport
node1fltootkjx5957759,Philip S. W. Goldson International Airport
node1fltootkjx631776,Fairfield Municipal Airport
node1fltootkjx78503298,Arnold Palmer Rgnl
node1fltootkjx87981213,Château-Thierry - Belleau Airport
node1fltootkjx89720314,Paranavaí Airport
node1fltootkjx8992545,Milan Linate Airport
node1fltootkjx94874135,Malikus Saleh Airport
node1fltootkjx95219589,Yanji Chaoyangchuan Airport
node1fltoou28x100435028,Princeton Municipal Airport (Minnesota)
node1fltoou28x112650152,Presque Isle County Airport
node1fltoou28x112868527,Novo Hamburgo Airport
node1fltoou28x124802690,Arandis Airport
node1fltoou28x26463474,South Bimini
node1fltoou28x26741299,Assis Airport
node1fltoou28x31930200,Mineta San Jose Intl
node1fltoou28x37423146,Hengyang Airport
node1fltoou28x42417508,Røst Airport
node1fltoou28x47395627,Graz
node1fltoou28x50914996,Prague Airport (PRG)
node1fltoou28x52353448,Blagnac
node1fltoou28x6104363,Johnson County Airport
node1fltoou28x91741494,Mabuiag Island Airport
node1fltoou28x92015179,Learmonth Airport
node1fltoou5fx119166507,Don Miguel Hidal Y Costilla
node1fltoou5fx119166559,Lihue
node1fltoou5fx120085201,Jerez de la Frontera - La Parra
node1fltoou5fx21449094,Ankang Airport
node1fltoou5fx21450108,Willows-Glenn County Airport
node1fltoou5fx33527133,Fort Lauderdale-Hollywood Intl
node1fltoou5fx37407421,Quelimane Airport
node1fltoou5fx66651874,St.Gallen–Altenrhein Airport (ACH)
node1fltoou5fx78926517,Lambert St Louis Intl
node1fltoou5fx811065,Sary-Arka Airport
node1fltoou5fx87183999,Kansas City Downtown Airport (Charles B. Wheeler Downtown Airport)
node1fltoou5fx89020131,Chisasibi Airport
node1fltoou5fx90136588,Yushu Batang Airport
node1fltoou5fx93313146,Dallas-Fort Worth International Airport
node1fltoouqmx101695263,Mayajigua Airport
node1fltoouqmx103585423,São Lourenço do Sul Airport
node1fltoouqmx103585457,St. Thomas Municipal Airport
node1fltoouqmx106120081,Oneida County Airport
node1fltoouqmx106120085,Red Lake Airport
node1fltoouqmx107069657,Punta Islita Airport
node1fltoouqmx111884327,Kerry Airport
node1fltoouqmx21785775,Avalon Airport
node1fltoouqmx26047926,Burgas
node1fltoouqmx37657651,Herington Regional Airport
node1fltoouqmx37751985,Gulu Airport
node1fltoouqmx42552278,Dillingham Airport
node1fltoouqmx5870872,Bolzano Airport
node1fltoouqmx72056369,King Shaka International Airport (DUR)
node1fltoouqmx77571535,Toronto Airport (YYZ)
node1fltoouqmx87585580,Knoxville Municipal Airport
node1fltoouqmx89678294,Mitchell Municipal Airport
node1fltoouqmx8968734,Berlin Tegel Airport
node1fltoouqmx95332819,Portoro? Airport
node1fltoouulx104581425,Mount Magnet Airport
node1fltoouulx115852164,Angkor International Airport
node1fltoouulx116666629,Soekarno-Hatta International Airport
node1fltoouulx120321831,Flamingo International Airport
node1fltoouulx121407800,Collin County Regional Airport at McKinney
node1fltoouulx21774371,Buluh Tumbang Airport
node1fltoouulx34167404,Belbek Airport
node1fltoouulx38239674,Naples International Airport
node1fltoouulx38239686,Sinop Airport
node1fltoouulx42570971,Cape Cod Gateway Airport
node1fltoouulx42809926,Hassi R'Mel Airport
node1fltoouulx48183732,St Marys Co Regl
node1fltoouulx6018700,Bol Airport
node1fltoouulx60499240,Panshanger Aerodrome
node1fltoouulx6065516,Rochester International Airport
node1fltoouulx64559472,Baruun Urt Airport
node1fltoouulx72771810,Pico Airport (PIX)
node1fltoouulx86576017,U-Tapao International Airport
node1fltoouulx91410483,Pakhokku Airport
node1fltoouulx98192798,Ancona Airport (AOI)
node1fltop0kjx106421199,Kauhajoki Airport
node1fltop0kjx106421204,Heidelberg AAF
node1fltop0kjx106594262,La Baule-Escoublac Airport
node1fltop0kjx110182719,Kogalym Airport
node1fltop0kjx115883166,Lilongwe
node1fltop0kjx124834657,Trapani Airport
node1fltop0kjx14112873,Geneva Airport
node1fltop0kjx27874929,Athens Eleftherios Venizelos
node1fltop0kjx37445556,Ulaangom Airport
node1fltop0kjx52103368,Long Beach Daugherty Field
node1fltop0kjx649781,Mediterranée Airport
node1fltop0kjx73050305,Greenbrier Valley
node1fltop0kjx80469318,Waskish Municipal Airport
node1fltop0kjx83900751,Moron Air Base
node1fltop0kjx85152815,Melbourne Essendon Airport
node1fltop0kjx94253031,Plato Airport
node1fltop0kjx99410472,Vilhena Airport
node1fltop1ccx110537219,Klagenfurt - Kärnten
node1fltop1ccx111662478,Palmyra Airport
node1fltop1ccx37142193,Pinar Del Rio Airport
node1fltop1ccx37610030,Vanguardia Airport
node1fltop1ccx37669036,Florence Regional Airport
node1fltop1ccx38314986,Zhezkazgan Airport
node1fltop1ccx5823982,NAS Key West (Boca Chica Field)
node1fltop1ccx5980451,Brownwood Regional Airport
node1fltop1ccx6025336,Butler County Airport (K.W. Scholter Field)
node1fltop1ccx6077898,Franco Bianco Airport
node1fltop1ccx84583508,Ten. Cel. Av. César Bombonato Airport
node1fltop1ccx8957310,Brandenburg International Airport
node1fltop1ccx90282588,Timmins Airport
node1fltop1ccx9028961,Barcelona-El Prat Airport
node1fltop1ccx92388867,Tasiujaq Airport
node1fltop1u7x102095890,Des Moines International Airport
node1fltop1u7x104935003,Eastern Oregon Regional Airport
node1fltop1u7x114463238,Ulawa Airport
node1fltop1u7x114515256,Mangaia Island Airport
node1fltop1u7x27478452,Paris Charles De Gaulle
node1fltop1u7x31320647,Afonso Pena Intl
node1fltop1u7x37151701,Garons Airport
node1fltop1u7x42354287,Dalian Zhoushuizi International Airport
node1fltop1u7x5702305,Hat Yai International Airport
node1fltop1u7x5702323,Sulayel Airport
node1fltop1u7x5997464,Beira Airport
node1fltop1u7x78285265,Toronto Billy Bishop Toronto C
node1fltop1u7x83960009,Macenta Airport
node1fltop1u7x8621962,Copenhagen Airport
node1fltop1u7x8759534,Bratislava Airport
node1fltop1u7x91656811,Leonora Airport
node1fltop1u7x99861071,Dothan Regional Airport
node1fltop24gx101441385,Denison Municipal Airport
node1fltop24gx104947631,Sultan Syarif Kasim II Airport
node1fltop24gx106226963,Lubumbashi International Airport
node1fltop24gx110102055,Karshi Khanabad Airport
node1fltop24gx42273977,Wichita Mid Continent
node1fltop24gx42299181,Hikueru Atoll Airport
node1fltop24gx42498426,Rum Cay Airport
node1fltop24gx5950493,Door County Cherryland Airport
node1fltop24gx6009896,Virginia Tech Montgomery Executive Airport
node1fltop24gx61577859,Griffith Airport (GFF)
node1fltop24gx90551188,Ban Huoeisay Airport
node1fltop24gx91808810,Puerto Suárez International Airport
node1fltop24gx94202401,Lumbo Airport
node1fltop289x102581504,Baie-Comeau Airport
node1fltop289x105873230,Xoxocotlán International Airport
node1fltop289x110925761,Besançon Thise Airport
node1fltop289x112337779,Puerto Jimenez Airport
node1fltop289x115050640,Sanliurfa GAP
node1fltop289x26938244,Auburn Municipal Airport
node1fltop289x33188788,Málaga-Costa del Sol
node1fltop289x35119136,Normans Cay Airport
node1fltop289x37669439,"Rovaniemi Airport, Rovaniemi, Finland"
node1fltop289x42623574,Hurghada International Airport
node1fltop289x5849308,Betoota Airport
node1fltop289x5849312,Newcastle Airport (Williamtown)
node1fltop289x5982144,Nuevo Casas Grandes Airport
node1fltop289x93429276,Camp Bastion Airport
node1fltop289x95195460,Lampang Airport
node1fltop289x96775746,RNAS Yeovilton
