id,name
Q35276211,Lowells Landing Airport
Q35276222,Lower Creek Airport
Q35276232,Lower Marlboro Airport
Q35276243,Lower Range Seaplane Base
Q35276254,Lowers Airport
Q35276265,Lowes Airport
Q35276275,Lowes Landing Strip
Q35276286,Lowndes Airport
Q35276297,Lowrance Airport
Q35276308,Lowrance Ranch Airport
Q35276319,Loxahatchee Airport
Q35276329,Lt Landing
Q35276339,LT World Airport
Q35276349,Lubec Municipal Airport
Q35276360,Lubien
Q35276378,Lucky G Airport
Q35276388,Lucky Lairds Landing Airport
Q35276399,Lucky Star Ranch Airport
Q35276410,Lukaszow
Q35276419,Luke Airport
Q35276440,Luksiai
Q35276451,Lumbo
Q35276460,Lumi Airport
Q35276469,Lumpkin County-Wimpys Airport
Q35276485,Lundgren Angus Ranch Airport
Q35276497,Lundys Airport
Q35276508,Lunn Seaplane Base
Q35276518,Luscombe Acres Airport
Q35276529,Luscombe Lane 1 Airport
Q35276538,Luther Airport
Q35276549,Luthy Landing Strip
Q35276560,Lutz Airport
Q35276570,Lutz RLA Airport
Q35276594,Lux Strip Airport
Q35276604,Lyell Airport
Q35276614,Lykes Brighton Airport
Q35276625,Lynn Airport
Q35276636,Lyon Airport
Q35276647,Lyon Airport
Q35276657,Lyons Landing Airport
Q35276667,Lyons-Rice County Municipal Airport
Q35276678,Lysiny
Q35276689,Lytle Airpark
Q35276699,Lytleville Orchard Airport
Q35276710,LZ Carroll Airport
Q35276721,LZ Fairwinds Airport
Q35276740,M R P Airpark
Q35276751,M Y Ranch Airport
Q35276762,M.A.M. Trail Airport
Q35276773,Maas Airstrip
Q35276784,Mabee Ranch Airport
Q35276807,Mabry Landing Strip
Q35276818,Mac Kinnis Airport
Q35276829,Mac-Ivor & Friends Airstrip
Q35276851,MacGuire Ranch Airport
Q35276861,Mach 1 Jet Port Airport
Q35276871,Macho Grande Airport
Q35276892,Mack Trucks Helistop
Q35276914,MacKinaw City Municipal Airport
Q35276926,Macks Airport
Q35276936,MacMillan Helistop
Q35276947,Macon Municipal Airport
Q35276959,Macon-Fower Memorial Airport
Q35276970,Maddox Airport
Q35276981,Madeira Airpark
Q35276993,Madill Municipal Airport
Q35277002,Madison County Airport
Q35277019,Mafrige Ranch Inc Airport
Q35277028,Mag Drop Airport
Q35277039,Maganja Da Costa
Q35277049,Magee Airport
Q35277060,Magee Airport
Q35277071,Magee Municipal Airport
Q35277082,Magennis Farm Airport
Q35277094,Magic Carpet Airport
Q35277105,Maheu Airport
Q35277116,Mahnomen County Airport
Q35277127,Mahopac Airport
Q35277138,Maidens Airport
Q35277149,Main Pass 69 Pipeline Seaplane Base
Q35277159,Majeski Airport
Q35277170,Majors Airpark
Q35277181,Makini
Q35277192,Makoutz Airport
Q35277213,Malina Airport
Q35277223,Mallards Landing Airport
Q35277234,Malone Airport
Q35277245,Malone Landing Strip
Q35277257,Malone M-bar Ranch Airport
Q35277278,Mals-Serpent Lake Seaplane Base
Q35277289,Malvern Municipal Airport
Q35277311,Mamai
Q35277322,Manahawkin
Q35277331,Manar Landing Strip
Q35277342,Manare
Q35277353,Manatee Airport
Q35277363,Manatee Springs Airport
Q35277374,Mancelona Municipal Airport
Q35277408,Manchester Municipal Airport
Q35277417,Manetai Airport
Q35277428,Manga Airport
Q35277438,Mann Airport
Q35277450,Manning Airport
Q35277461,Manning Municipal Airport
Q35277472,Mantoloking
Q35277481,Manumu Airport
Q35277491,Maple Airport
Q35277502,Maple Grove Airport
Q35277512,Maple Hurst Farms Airport
Q35277523,Maple Ridge Airport
Q35277534,Maple Ridge Airport
Q35277544,Maplewood Farm Airport
Q35277554,Mapoda
Q35277565,Mapulanguene
Q35277584,Maquoketa Municipal Airport
Q35277594,Mar Bar L Farms Airport
Q35277604,Maramuni Airport
Q35277615,Maran Airport
Q35277625,Maravillas Gap Ranch Airport
Q35277636,Marawaka
Q35277646,Marceline Municipal Airport
Q35277657,Marcellus Airport
Q35277668,Marchmont Plantation Airpark
Q35277679,Marcidale Airport
Q35277689,Margarima Airport
Q35277699,Margenthaler Airport
Q35277711,Margerison Airport
Q35277722,Marian Airpark
Q35277733,Mariaville Aerodrome
Q35277743,Marine City Airport
Q35277766,Marine Park
Q35277797,Marios Flying Pizza Airport
Q35277808,Marjorie Kennan Rawlings Airport
Q35277819,Mark Hoard Memorial Airport
Q35277830,Mark Twain Air Park
Q35277840,Marked Tree Municipal Airport
Q35277850,Market World Airport
Q35277860,Markham Airport
Q35277871,Marksville Municipal Airport
Q35277882,Markum Ranch Airport
Q35277893,Marlette Airport
Q35277903,Marlin Airport
Q35277936,Marmack Airport
Q35277970,Mars Hill Landing Strip
Q35277980,Marsh Airstrip
Q35277991,Marsh Point Airport
Q35278001,Marshall Airport
Q35278023,Marshalltown Municipal Airport
Q35278034,Martens Airport
Q35278045,Martin Airport
Q35278056,Martin Farms Airport
Q35278068,Martin Landing Strip
Q35278079,Martin RLA Airport
Q35278091,Martins Airport
Q35278102,Martins Airport
Q35278112,Marty Ranch Airport
Q35278134,Marvin D Bradd Airport
Q35278145,Marx V Stott Airport
Q35278156,Mary's Place Airport
Q35278167,Marysville Municipal Airport
Q35278177,Mason Airport
Q35278211,Massa Cinquale Airport
Q35278222,Massengill Airport
Q35278243,Massingale Airport
Q35278254,Mathews Airport
Q35278265,Mathews Landing Strip
Q35278276,Mathews Memorial Airport
Q35278287,Mathis Airport
Q35278298,Mathis Airport
Q35278310,Matinicus Island Airport
Q35278321,Mattawan Airpark
Q35278332,Matteson RLA Airport
Q35278343,Matthews Airport
Q35278354,Matthews Ranch Airport
Q35278365,Matzie Airport
Q35278387,Maulfair Airport
Q35278409,Maumelle Balloonport
Q35278419,Maurice Dauwe Farm Airport
Q35278430,Maurice Sugden Flying Service Strip
Q35278441,Mavencamp Airport
Q35278451,Max Airport
Q35278461,Maxairpark Airport
Q35278483,Maxwell Airport
Q35278494,Maxwell Airport
Q35278505,May Airport
Q35278516,May Ranch Airport
Q35278537,May's Strip Airport
Q35278548,Maybee Airport
Q35278559,Mayberry Run Airport
Q35278569,Mayer Airport
Q35278579,Mayer Airport
Q35278590,Mayer Landing Strip
Q35278601,Mayes Homestead Airport
Q35278611,Mayhall Airport
Q35278623,Mayhew Ranch Nr 1 Airport
Q35278634,Mays Aviation Airport
Q35278645,Mays Island Helistop
Q35278656,Maţār Dukhān al Qadīm
Q35278666,Mb Ranch Airport
Q35278677,Mc Alister Farm Airport
Q35278686,Mc Bride's Airport
Q35278696,Mc Cartney Airport
Q35278719,Mc Christy Airport
Q35278730,Mc Cormick County Airport
Q35278741,Mc Coy Airport
Q35278752,Mc Crays Airport
Q35278763,Mc Creless Farm Airport
Q35278780,Mc Crory/Morton Airport
Q35278791,Mc Culley Airport
Q35278802,Mc Curdy Strip
Q35278813,Mc Curtain County Regional Airport
Q35278824,Mc Daniel Ranch Inc. Airport
Q35278835,Mc David Ranch Airport
Q35278846,Mc Donald Airport
Q35278857,Mc Donald Ranch Airport
Q35278868,Mc Donnell Airport
Q35278879,Mc Entire Airport
Q35278890,Mc Entire's Lazy V Ranch Airport
Q35278902,Mc Gehee Air Park
Q35278913,Mc Gehee Municipal Airport
Q35278922,Mc Gill Airport
Q35278933,Mc Ginley Airport
Q35278944,Mc Ginn Ranch Airport
Q35278955,Mc Ginnis Airport
Q35278966,Mc Gregor
Q35278977,Mc Gregor Executive Airport
Q35278988,Mc Intosh Airport
Q35278999,Mc Kay Airport
Q35279010,Mc Kay Airport
Q35279022,Mc Keon Aviation Airport
Q35279033,Mc Kinnon Airpark
Q35279044,Mc Lain - Calico Airport
Q35279055,Mc Laughlin Farm Airport
Q35279066,Mc Lean/Gray County Airport
Q35279076,Mc Leansboro Airport
Q35279087,Mc Lendon Airport
Q35279098,Mc Millan Ranch Airport
Q35279109,Mc Nabb Farm Airport
Q35279120,Mc Neely Airport
Q35279131,Mc Neil Airport
Q35279143,Mc Neill Ranch Airport
Q35279154,Mc Pherson Airport
Q35279165,Mc Pherson Airport
Q35279175,McAfee Stol Patch Airport
Q35279186,McAllister Landing Strip
Q35279197,McCasland Ranch Airport
Q35279208,McClellan Airport
Q35279219,McCormick Airport
Q35279241,McCoy Airport
Q35279252,McDaniel Aviation Airport
Q35279263,McDonald Landing Strip
Q35279274,McDowell-Schmid Airport
Q35279286,McFarland Hereford Farm Landing Strip
Q35279297,McFarlin Ranch Airport
Q35279308,McGinnis Airport
Q35279318,McGinnis Landing Strip
Q35279329,McGraw's Backyard Airport
Q35279339,McHenry Farms Airport
Q35279352,McIntosh Airport
Q35279363,McKee Airport
Q35279399,McKee Sky Ranch Airport
Q35279410,McKeown Airport
Q35279421,McKey Airport
Q35279431,McKinley Ranch Airport
Q35279441,McKinney Ranch Airport
Q35279451,McKipley Airport
Q35279462,McLamb Airport
Q35279473,McLean Brothers Airport
Q35279484,McLendon Airport
Q35279495,McMinn Airport
Q35279505,McNaught Landing Strip
Q35279516,McNeely Landing Strip
Q35279527,McQuestions Airport
Q35279608,Meade Municipal Airport
Q35279622,Meadow Creek Airport
Q35279632,Meadowlark Airport
Q35279640,Meadowlark Airport
Q35279684,Meadowlark Airport
Q35279693,Meadows Airport
Q35279703,Meadowvale Airport
Q35279712,Meadowview Airport
Q35279721,Meadstown Airstrip
Q35279730,Mealiff Landing Strip
Q35279739,Meaux Landing Strip
Q35279761,Mecosta Morton Airport
Q35279773,Medicine Lodge Airport
Q35279784,Medina River Ranch Airport
Q35279795,Meeks Ranch Airport
Q35279807,Meharry AG Service Airport
Q35279817,Meitl Airport
Q35279828,Melanie's Airport
Q35279838,Melby Airport
Q35279849,Mellon Ranch Airport
Q35279860,Melody Ranch Airport
Q35279870,Melrose Landing Airport
Q35279881,Melton Airport
Q35279892,Melville Landing Strip
Q35279903,Melvin Village Airport
Q35279913,Memorial Hospital-Flagler Helistop
Q35279924,Memphis Memorial Airport
Q35279967,Mentone Airport
Q35279978,Meran
Q35280002,Merchant Homestead Airport
Q35280013,Merkle Airport
Q35280023,Merrihew Airport
Q35280032,Merrill Landing Strip
Q35280043,Merritt 7 Helistop
Q35280053,Merritt Dam Landing Strip
Q35280063,Merry Airport
Q35280085,Mesa Verde Airport
Q35280095,Mesa Vista Ranch Airport
Q35280106,Meselia Airport
Q35280128,Methodist Airport
Q35280139,Methodist Hospital Helistop
Q35280159,Metsker Landing Strip
Q35280170,Metter Municipal Airport
Q35280181,Metz Landing Strip
Q35280192,Mexia-Limestone County Airport
Q35280203,Meyer Airport
Q35280214,Meyer Landing Strip
Q35280224,Meyer Ranch Airport
Q35280235,Meyers Freedom Flight Hardy Airport
Q35280246,Meyers-Diver's Airport
Q35280289,Miami Valley Farm Airport
Q35280300,Miami-Roberts County Airport
Q35280311,Michael Airport
Q35280322,Michael Airport
Q35280333,Michael Farm Airport
Q35280344,Michael Pfister Airport
Q35280355,Michaels Farm Airport
Q35280365,Mid Continent Airport
Q35280376,Mid Florida Air Service
Q35280387,Mid South Flying Service Landing Strip
Q35280419,Mid-Valley Dusters Inc Airport
Q35280431,Middlekoop Airport
Q35280442,Midget Airport
Q35280453,Midlake Airport
Q35280464,Midland Airport
Q35280506,"Midlothian/Waxahachie, Mid-Way Regional Airport"
Q35280517,Midtown Skyport
Q35280538,Midway Air Park
Q35280549,Midway Airport
Q35280559,Midway Lake Airport
Q35280569,Mignon Laird Municipal Airport
Q35280579,Mike's Ag Air Airport
Q35280588,Mike's Place Airport
Q35280598,Milan Airport
Q35280608,Mile Creek Airport
Q35280619,Milehigh Community Airport
Q35280625,Miles Airport
Q35280632,Milford Airport
Q35280641,Milhon Airport
Q35280649,Milicz
Q35280660,Mill Iron Ranch North Airport
Q35280669,Mill Rose Farm /RLA/ Airport
Q35280678,Mille Lacs Lake Resort Airport
Q35280686,Millen Airport
Q35280693,Miller Air Park
Q35280701,Miller Airport
Q35280712,Miller Airport
Q35280721,Miller Airport
Q35280729,Miller Airport
Q35280739,Miller Airport
Q35280750,Miller Airstrip
Q35280760,Miller and Sons Farm Supply Airport
Q35280769,Miller Brothers Airport
Q35280780,Miller Farm Airport
Q35280791,Miller Farm Airport
Q35280800,Miller Landing Strip
Q35280809,Miller Landing Strip
Q35280819,Miller Landing Strip
Q35280830,Miller Ranch Airport
Q35280840,Miller Strip Airport
Q35280850,Miller-Herrold Airport
Q35280860,Miller/Maple Park Farm Airport
Q35280870,Millers Flying Service Airport
Q35280884,Mills Ranch Airport
Q35280891,Millstream Airpark
Q35280900,Milton Airport
Q35280933,Minard Pegasus Airport
Q35280946,Minarik Airport
Q35280957,Minch Airport
Q35280967,Minder Airport
Q35280978,"Mineola/Quitman, Wood County Airport"
Q35281000,Minikey Airport
Q35281011,Minj Airport
Q35281023,Minneapolis City County Airport
Q35281033,Minnow Creek Airport
Q35281044,Mint Julep Airpark
Q35281054,Miroslawice
Q35281084,Mishler Landing Strip
Q35281091,Mission Mountain Airport
Q35281098,Missouri Valley Airport
Q35281106,Mistwood Airport
Q35281114,Misty Meadows Airport
Q35281123,Mitchell Airport
Q35281131,Mitchell Landing Strip
Q35281138,Mitchell RLA Airport
Q35281146,Mitchell's Airport
Q35281154,Mitek Airport
Q35281163,Mixon Airport
Q35281170,Miyanmin
Q35281178,MJD Airport
Q35281186,Moberg Air Base Airport
Q35281229,Mock Airport
Q35281239,Mockingbird Hill Airport
Q35281250,Moders Airport
Q35281287,Modisett Airport
Q35281298,Moffet Landing Strip
Q35281308,Mohawk Air Park
Q35281318,Mohawk Aviation Center Airport
Q35281328,Mohr Farm Airport
Q35281338,Moki
Q35281360,Molair Airport
Q35281371,Molnau Airpark
Q35281381,Moltz Airport
Q35281392,Monett Airport
Q35281403,Monkey Island Airport
Q35281413,Monmouth Beach
Q35281422,Monmouth Municipal Airport
Q35281432,Mono Aircraft Airport
Q35281443,Monona Municipal Airport
Q35281454,Monroe Airpark
Q35281487,Montagu
Q35281519,Montauk Seaplane Base
Q35281550,Montepuez Airport
Q35281562,Montezuma Coop Airport
Q35281573,Montgomery Airport
Q35281584,Montgomery Ranch Airport
Q35281595,Montgomery's Flying M Ranch Airport
Q35281606,Monticello Sky Ranch Airport
Q35281628,Montvale Airpark
Q35281647,Moody Snow Pond Seaplane Base
Q35281658,Moore Airport
Q35281668,Moore Airstrip
Q35281679,Moore HX Ranch Airport
Q35281692,Moore Private Airport
Q35281703,Moore Private Airport
Q35281715,Moore Ranch Airport
Q35281726,Moore Ranch Airport
Q35281737,Moorestown Airpark
Q35281749,Moose Lake Carlton County Airport
Q35281769,Mora Municipal Airport
Q35281776,Moran Bay Seaplane Base
Q35281786,Moran Landing Strip
Q35281809,Morehead City Airport
Q35281820,Morehead City State Port Terminal Airport
Q35281832,Morelock Airport
Q35281842,Moretz Riverside Landing Airport
Q35281853,Morey's Airport
Q35281865,Morgan Crop Service Nr 2 Airport
Q35281876,Morgan Farms Airport
Q35281888,Morin Airport
Q35281899,Moring Airport
Q35281910,Morrill Airpark
Q35281920,Morrill Landing Strip
Q35281931,Morrilton Airport
Q35281942,Morris Municipal Airport
Q35281952,Morris Airport
Q35281963,Morris Farm Incorporated Airport
Q35281974,Morris Lazy K Ranch Airport
Q35281985,Morris Manor Airport
Q35281994,Morris Ranch Airport
Q35282004,Morrison's Airport
Q35282014,Morristown Memorial Hospital
Q35282026,Morrow Strip Airport
Q35282037,Morton Airport
Q35282048,Moseleys Airport
Q35282059,Moss Hill Airport
Q35282070,Moss Meadows Airport
Q35282082,Mougulu Airport
Q35282094,Moulton Airport
Q35282106,Moulton Farms Airport
Q35282117,Moulton Municipal Airport
Q35282128,Moultonboro Airport
Q35282139,Moundridge Municipal Airport
Q35282156,Mount Aue
Q35282165,Mount Carmel Municipal Airport
Q35282176,Mount Comfort Airpark
Q35282187,Mount Cove Airport
Q35282199,Mount Echo Airport
Q35282219,Mount Holly Airport
Q35282230,Mount Ida Municipal Airport
Q35282242,Mount Olive Farm Airport
Q35282253,Mount Pleasant Landing Strip Airport
Q35282264,Mount Pleasant Municipal Airport
Q35282275,Mount Royal Airport
Q35282286,Mount Sterling
Q35282297,Mount Sterling Municipal Airport
Q35282308,Mount Vernon Municipal Airport
Q35282318,Mount Vernon Municipal Airport
Q35282329,Mountain Air Airport
Q35282340,Mountain Airpark
Q35282351,Mountain Airport
Q35282361,Mountain Airport
Q35282372,Mountain Grove Memorial Airport
Q35282382,Mountain Meadow Airstrip
Q35282393,Mountain Ridge Airport
Q35282404,Mountain Road Airport
Q35282413,Mountain Top Airport
Q35282424,Mountain View Aerodrome
Q35282435,Mountain View Airpark
Q35282446,Mountain View Airport
Q35282457,Mountain View Airport
Q35282468,Mountain Wilderness Airpark
Q35282479,Moursund Ranch Airport
Q35282490,Mouton Landing Strip
Q35282501,Mowata Flying Service-Eunice Airport
Q35282512,Moxley's Airport
Q35282534,MS Pats Airport
Q35282545,Mud Harbor Seaplane Base
Q35282556,Mueller Airport
Q35282586,Mulberry Hill Airport
Q35282607,Mule Patch Airport
Q35282618,Muleshoe Municipal Airport
Q35282629,Mullins Landing Airport
Q35282640,Munbil
Q35282651,Munday Municipal Airport
Q35282662,Munduku
Q35282673,Municipal Airport
Q35282684,Munsterman Airport
Q35282695,Murdock Municipal Airport
Q35282706,Murks Strip
Q35282717,Murphey Flying Service Airport
Q35282727,Murphy Farms Airport
Q35282738,Murphy's Landing Airport
Q35282749,Murphy-Sherwood Park Airport
Q35282760,Murphys Landing Strip
Q35282771,Murphys Landing Strip
Q35282782,Murray Airport
Q35282793,Murray Airport
Q35282804,Murray Ohio Airport
Q35282815,Musiel Airport
Q35282838,Mussman Airport
Q35282848,Mustang Beach Airport
Q35282859,Muxworthy Airport
Q35282881,Myakka Head Airport
Q35282892,Myers Airport
Q35282903,Myers Airport
Q35282914,Myers Farm Airport
Q35282925,Myers Number 2 Landing Strip
Q35282936,Myers Park Memorial Municipal Airport
Q35282948,Myers-Smith Airport
Q35282958,Mynning Landing Strip
Q35282968,Myrick Airport
Q35282978,Myrtle Beach Hardee Airpark
Q35282989,Myrtle Grove Airport
Q35282999,Mys Kamenny
Q35283019,N & N Airport
Q35283029,N D Ranch Airport
Q35283039,Nadunumu
Q35283049,Naffziger Landing Strip
Q35283060,Nagel and Schultz Airport
Q35283071,Naked Lady Ranch Airport
Q35283113,Namyslow
Q35283124,Nance Airport
Q35283146,Nankina
Q35283157,Naper Aero Club
Q35283168,Naples Seaplane Base
Q35283178,Napoleon Airport
Q35283200,Nappanee Municipal Airport
Q35283211,Nargana Airport
Q35283223,Narraguagus Airport
Q35283243,Nasby Airport
Q35283254,Nash Ranch Airport
Q35283265,Nashville Memorial Hospital Airport
Q35283276,Nassau Airport
Q35283294,National Airport
Q35283303,National Estates Incorporated Airport
Q35283335,Navasota Municipal Airport
Q35283346,Nayaug Seaplane Landing Area
Q35283358,Naylor Airport
Q35283368,Neben Airport
Q35283379,Nebtex Land Co. Airport
Q35283390,Needham's Airport
Q35283400,Needwood Farm Airport
Q35283410,Neel Airport
Q35283422,Neely Farms Airport
Q35283432,Neff Airport
Q35283442,Negarbo
Q35283453,Negus Landing Strip
Q35283464,Neil's Sky Ranch Airport
Q35283475,Neiner Airport
Q35283485,Nelson Airport
Q35283495,Nelson Airport
Q35283506,Nelson Airport
Q35283516,Nelson Airport
Q35283526,Nelson Airport
Q35283536,Nelson Private Airport
Q35283544,Nelson Weber Airport
Q35283552,Nemec Airport
Q35283605,Neodesha Municipal Airport
Q35283616,Nergenah Airport
Q35283627,Ness City Municipal Airport
Q35283647,Nettie's Place Airport
Q35283657,Neuwirth Airstrip
Q35283667,Nevada Municipal Airport
Q35283678,Nevada Municipal Airport
Q35283689,Neverland Airport
Q35283710,Neversweat Airport
Q35283721,Neversweat Too Airport
Q35283731,Nevis Airport
Q35283751,New England Gliderport
Q35283762,New Hampton Municipal Airport
Q35283772,New Hibiscus Airpark
Q35283783,New Horizon Airport
Q35283794,New Jersey Highway Authority - Administration Building Helispot
Q35283816,New Jersey Steel Helistop
Q35283847,New Prater Ranch Airport
Q35283858,New River Gorge Airport
Q35283869,New Salem Aerodrome
Q35283880,New Tazewell Municipal Airport
Q35283901,Newark Dock
Q35283911,Newbold Landing Strip
Q35283922,Newbrough Airport
Q35283932,Newby Landing Airport
Q35283943,Newcomb Hereford Ranch Airport
Q35283954,Newell Flying Service Airport
Q35283965,Newfound Valley Airport
Q35283975,Newman Farm Airport
Q35283986,Newman Landing Strip
Q35283997,Newport Helistop
Q35284007,Newport Meadows Seaplane Base
Q35284017,Newport Sky Park
Q35284028,Newport Woods Airport
Q35284040,Newton Conover Airport
Q35284051,NI-11 Airport
Q35284062,Nichol Airpark
Q35284073,Nichols Airport
Q35284084,Nichols Landing Strip
Q35284093,Nichols RLA Airport
Q35284102,Nicholson Airport
Q35284111,Nick's Flying Service Inc
Q35284123,Nielsen's Airport
Q35284134,Nielsville Airport
Q35284145,Nietz Airstrip
Q35284156,Night Hawk Airpatch
Q35284166,Niihama
Q35284177,Nikkila Farms Airport
Q35284188,Niklaus RLA Airport
Q35284198,Nils Perhson Field
Q35284209,Nimsick Airport
Q35284221,Ningerum Airport
Q35284252,Nix River Ranch Strip
Q35284259,Noah's Ark Airport
Q35284280,Nobuzzn Airport
Q35284291,Nocarva Airport
Q35284301,Noelke Ranch Airport
Q35284320,Nolan Airport
Q35284331,Noland RLA Airport
Q35284342,Nolands Point Seaplane Base
Q35284382,Noles Landing Strip
Q35284393,Nolte Farms Airport
Q35284415,Nordheim Flying K Airpark
Q35284428,Norfleet Airport
Q35284439,Norfleet Farms Airport
Q35284450,Norm's Airpark
Q35284461,Norman & White Airport
Q35284472,Norman Airport
Q35284483,Norman County Ada/Twin Valley Airport
Q35284505,Norris Airport
Q35284516,Norris Airstrip
Q35284527,Norris Raun Ranch Airport
Q35284538,North Canaan Aviation Facilities Inc Airport
Q35284549,North Cedar Airport
Q35284570,North Central Missouri Regional Airport
Q35284592,North Exuma Airport
Q35284603,North Fork Airport
Q35284614,North Houston Business Airport
Q35284625,North Kent Airpark
Q35284636,North Lakeland Airport
Q35284647,North Polk Landing Strip
Q35284658,North Raleigh Airport
Q35284668,North Star Ranch Airport
Q35284691,North Wilkesboro
Q35284702,Northeastern Gliderport
Q35284713,Northern Maine Regional Seaplane Base
Q35284725,Northome Municipal Airport
Q35284735,Northport Airport
Q35284746,Northway Airport
Q35284757,Northwest Edmond Airport
Q35284789,Northwood Airport
Q35284800,Northwood Airport
Q35284810,Northwood Municipal Airport
Q35284819,Northwoods Airport
Q35284829,Norton Airport
Q35284840,Norton Municipal Airport
Q35284851,Nottke Airport
Q35284862,Novara / Cameri
Q35284883,Novorossiysk
Q35284894,Novotny/Tonar Farms Airport
Q35284905,Nowata
Q35284916,Nowe Miasto
Q35284927,Nowy Sacz West
Q35284938,Nrao Green Bank Airport
Q35284949,NRC Airport
Q35284961,Nueces County Airport
Q35284983,Nuggs Flying M Airport
Q35284994,Nuguria
Q35285005,Nuku Airport
Q35285016,Number One Fire Station Airport
Q35285027,Nunez Airport
Q35285038,Nushki Airport
Q35285048,Nuttall Airport
Q35285059,Nutuve
Q35285092,O and N Airport
Q35285103,O John Clark RLA Airport
Q35285114,O K Flying Club Inc Airport
Q35285124,O S Wyatt Airport
Q35285135,O'Brien Airpark East/West
Q35285146,O'Brien Flying Service Airport
Q35285156,O'Brien Landing Strip
Q35285167,O'Connor Landing Strip
Q35285178,O'Riley Airport
Q35285189,Oak Glen Ranch Airport
Q35285199,Oak Harbor Seaplane Base
Q35285210,Oak Knoll Airport
Q35285222,Oak Knoll Farm Airport
Q35285232,Oak Lake Air Strip Airport
Q35285243,Oak Ridge Airpark
Q35285254,Oak Ridge Airport
Q35285265,Oak Ridge Airport
Q35285275,Oak Ridge Farms Airport
Q35285286,Oak Ridge Plantation Airport
Q35285297,Oak Tree Landing
Q35285308,Oakdale
Q35285319,Oakdale Municipal Airport
Q35285330,Oakhill Airpark
Q35285341,Oakland Farms
Q35285351,Oakley Airport
Q35285362,Oakley Municipal Airport
Q35285373,Oaks Airport
Q35285381,Oaks Helistop
Q35285388,Oakview Airport
Q35285398,Oasis Ranger Station-U.S. Government Airport
Q35285409,Obannon Creek Aerodrome
Q35285420,Oberlin Municipal Airport
Q35285431,Ocean Isle Beach Airport
Q35285441,Ocean Springs Airport
Q35285452,Oceana County Airport
Q35285463,Ockel Farms Airport
Q35285473,Odell Williamson Municipal Airport
Q35285484,Odom's Flying Service
Q35285495,Odom's Roost Airport
Q35285506,Oelwein Municipal Airport
Q35285515,Oerke Enterprises Airport
Q35285526,Offutt Farm Airport
Q35285537,Ogeranang
Q35285559,Oil City
Q35285570,Oink Acres Airport
Q35285581,Ojibwa Airpark
Q35285592,Okangwati Airport
Q35285602,Okao Airport
Q35285614,Okarche Airport
Q35285624,Okeelanta Airport
Q35285647,Okie Dokie Airport
Q35285658,Oklahoma City Downtown Airpark
Q35285668,Okolona Plantation Airport
Q35285679,Oksapmin
Q35285691,Oktibbeha Airport
Q35285723,Old 66 Strip Airport
Q35285734,Old Bridge Seaplane Base
Q35285756,Old Fort Farm Airport
Q35285776,Old Hickory Ranch Airport
Q35285787,Old Hoppe Place Airport
Q35285876,Old Kingsbury Aerodrome
Q35285885,Old Orchard Airpark
Q35285902,Old Port Royal Airport
Q35285912,Old Reb Airport
Q35285923,Old Rhinebeck Airport
Q35285945,Oldham County Airport
Q35285951,Oleo Airport
Q35285971,Oliver Airport
Q35285982,Oliver Landing Airport
Q35285992,Oliver Springs Inc Airport
Q35286003,Olivia Regional Airport
Q35286012,Olla Airport
Q35286023,Olmstead Landing Strip Airport
Q35286034,Olney Municipal Airport
Q35286044,Olney-Noble Airport
Q35286064,Olsen Airport
Q35286075,Olson Aerodrome
Q35286086,Olson Airport
Q35286096,Oltman-Shuck Airport
Q35286106,Olustee Municipal Airport
Q35286117,Omar N Bradley Airport
Q35286139,Omega Landing Strip
Q35286150,Omni Airpark
Q35286160,Omni Airport
Q35286179,Omora
Q35286189,Ona Airpark
Q35286200,Onawa Municipal Airport
Q35286210,One Eyed Creek Airport
Q35286221,One Sixty Four Place Airport
Q35286232,Ongava
Q35286243,Onion Crest Airpark
Q35286254,Oolenoy Valley Airport
Q35286264,Oologah Airport
Q35286275,Open A-1 Ranch Airport
Q35286286,Open Bay
Q35286308,Oram
Q35286319,Orange Hill Airport
Q35286340,Oreck Airport
Q35286350,Oria
Q35286361,Orlampa Inc Airport
Q35286372,Orlando North Airpark
Q35286383,Orleans Airport
Q35286394,Orneta
Q35286404,Orr Airport
Q35286414,Orr Ranch Airport
Q35286425,Orr-Port Airport
Q35286435,Ortonville
Q35286446,Orum Aerodrome
Q35286457,Orwig RLA Airport
Q35286468,Osage Airpark
Q35286479,Osage Municipal Airport
Q35286490,Osborne Municipal Airport
Q35286523,Oselka Airport
Q35286546,Oshogbo
Q35286556,Oskaloosa Municipal Airport
Q35286590,Ostrow Wielkopolski
Q35286632,Ott Farms Airport
Q35286643,Ottawa Airport
Q35286654,Otter Springs Resort Airport
Q35286664,Otterbach Farm Airport
Q35286675,Otto Junior Airport
Q35286686,Otto Landing Strip
Q35286698,Outback Airport
Q35286710,Outer Banks Airport
Q35286721,Outlaw Flyers Airport
Q35286743,Over the Hill Airport
Q35286754,Overflow Pad
Q3528676,Yavatmal Airport
Q35286765,Overmiller Airport
Q35286775,Overton Private Airport
Q35286786,Ovid Airport
Q35286798,Owatonna Degner Regional Airport
Q35286809,Owls Head Farm Airport
Q35286830,Oxford Municipal Airport
Q35286841,Oxford Municipal Airport
Q35286852,Ozark Aerodrome
Q35286863,Ozark Skies Airpark
Q35286873,Ozark-Franklin County Airport
Q35286884,Ozarks Flying Patch Airport
Q35286895,Ozona Municipal Airport
Q35286906,P K Airpark
